,Unnamed: 0.1,Unnamed: 0,id,source,sentence_1,sentence_2,label,binary-label
697,1253,1253,boostcamp-sts-v1-train-1253,petition-sampled-s1-rtted,공무원이 고용지수를 높이고 실업률을 낮추는 것에 대해 어떻게 생각하십니까?,농협을 위해 일하고 있는 계약직 직원들을 어떻게 생각하는것인가.,0.4,0.0
698,1255,1255,boostcamp-sts-v1-train-1255,petition-sampled-s1-rtted,서비스 산업 수준 향상,서비스업도 근무시간 조절해주세요,2.2,0.0
699,1256,1256,boostcamp-sts-v1-train-1256,slack-sampled-s1-rtted,놀라운 시장입니다.,초호화 캐스팅이네요.,0.0,0.0
700,1258,1258,boostcamp-sts-v1-train-1258,petition-sampled-s1-rtted,음주운전 전 공무원 및 국회의원 중징계,- 대통령과 국회의원들의 부정과 비리를 엄하게 처벌하는 법을 제정하라 -,1.2,0.0
701,1260,1260,boostcamp-sts-v1-train-1260,petition-sampled-s1-rtted,저는 희귀병에 걸려 의료사고를 당한 엄마와 딸입니다.,제2금융권 대출이자로 인해 고통받고 있는 서민입니다,0.0,0.0
702,1261,1261,boostcamp-sts-v1-train-1261,petition-sampled-s1-rtted,고령자복지정책에 대하여,서울아파트급등에대하여,0.0,0.0
703,1263,1263,boostcamp-sts-v1-train-1263,petition-sampled-s1-rtted,SNS 미등록 사업자 처벌,허위광고 과장광고 처벌강화,0.2,0.0
704,1266,1266,boostcamp-sts-v1-train-1266,nsmc-sampled-s1-rtted,나는 감독이 경찰 복장을 한 살인자이기 때문에 경찰을 싫어한다는 것을 안다.,원작이 일본이라고 감독까지 일본인인가?..,0.4,0.0
705,1267,1267,boostcamp-sts-v1-train-1267,slack-sampled-s1-rtted,일정만 날렸습니다.,넘 감사했습니닷~!,0.0,0.0
706,1268,1268,boostcamp-sts-v1-train-1268,petition-sampled-s1-rtted,대통령의 한국어 발음을 고쳐주세요,제주 법무부 일 좀 제대로 해달라해주세요,0.0,0.0
707,1271,1271,boostcamp-sts-v1-train-1271,nsmc-sampled-s1-rtted,요즘 이렇게 좋은 영화가 또 어디있나..,요새 이런영화 안나오는 게 참 아쉽다....,2.4,0.0
708,1272,1272,boostcamp-sts-v1-train-1272,slack-sampled-s1-rtted,제 고민도 들어주시고 좋은 말씀도 많이 해주셔서 타로집에서 상담받는 기분이었어요.,"늦은 시간까지 제 고민 들어주시고, 비슷한 어려움을 어떻게 극복하셨는지 말씀해주셔서 너무 값진 시간이었습니다.",2.2,0.0
709,1273,1273,boostcamp-sts-v1-train-1273,slack-sampled-s1-rtted,"여행을 다녀온 나라마다 매력이 있고, 그때그때 생각나는 것이 다르다고 한다.",입사할 때부터 궁금한 게 있는데요.,0.0,0.0
710,1274,1274,boostcamp-sts-v1-train-1274,nsmc-sampled-s1-rtted,가입하면,님만 그런게 아니라 저도 그렇게 생각합니다.,1.2,0.0
711,1277,1277,boostcamp-sts-v1-train-1277,petition-sampled-s1-rtted,회장 문희 회장 취임,김진태를 대한민국 대통령으로!,0.6,0.0
712,1279,1279,boostcamp-sts-v1-train-1279,petition-sampled-s1-rtted,빨리 김현미를 조상으로 바꿔야 한다.,유시민님을 경제부총리로....어서 빨리 임명해야 합니다.,0.4,0.0
713,1280,1280,boostcamp-sts-v1-train-1280,nsmc-sampled-s1-rtted,재밌긴 한데 이게 어떻게 계산이...?,"소설은 봤는데,,영화가 나왔었네..??",0.0,0.0
714,1282,1282,boostcamp-sts-v1-train-1282,nsmc-sampled-s1-rtted,이상형 이기선 때문에...,경구형님만 빼고...,0.0,0.0
715,1286,1286,boostcamp-sts-v1-train-1286,petition-sampled-s1-rtted,노선영씨를 지켜주세요.,노선영 선수에게 진실을 말할 기회를 주십시오.,1.8,0.0
716,1287,1287,boostcamp-sts-v1-train-1287,petition-sampled-s1-rtted,현재 지지율 하락 이유(암호화폐)…,경제 체질이 바뀌는중이랍니다...-> 부동산 투기경제로...,0.0,0.0
717,1289,1289,boostcamp-sts-v1-train-1289,slack-sampled-s1-rtted,올해의 버킷리스트는 블로그를 시작해 꾸준히 운영하는 것이라고 합니다.,실제로는 tool을 이용해서 버그가 발생한 여러가지 사항을 정리하는데요..,0.0,0.0
718,1291,1291,boostcamp-sts-v1-train-1291,petition-sampled-s1-rtted,임차인 보호법을 개정해 주십시오.,불법주차 신고포상금 제도청원드립니다~~~~~~~~~~,0.0,0.0
719,1292,1292,boostcamp-sts-v1-train-1292,slack-sampled-s1-rtted,사기꾼만 모은 듯한 신인 여자 아이돌,‍‍ 지진의 여파인 것 같네요ㅠㅠ,0.0,0.0
720,1293,1293,boostcamp-sts-v1-train-1293,nsmc-sampled-s1-rtted,킬링타임용이 아니라,진짜 킬링타임용이네,1.0,0.0
721,1294,1294,boostcamp-sts-v1-train-1294,slack-sampled-s1-rtted,"3년 전에는 1km도 못 뛰었고, 불과 2주 전만 해도 3km도 숨이 찼는데 금방 나아지는 것 같았어요!!",매일 30분씩 하고 있는데 진짜 땀 금방 나고 운동도 잘 되는거 같아요!!,0.6,0.0
722,1295,1295,boostcamp-sts-v1-train-1295,slack-sampled-s1-rtted,스티커가 제일 좋은데 만들어보려구요,스티커 그때쯤엔 샘플로 나올수 있을것 같긴해요!!!,1.0,0.0
723,1297,1297,boostcamp-sts-v1-train-1297,petition-sampled-s1-rtted,가짜뉴스에 대한 처벌,주식장 가짜뉴스 처벌,2.0,0.0
724,1298,1298,boostcamp-sts-v1-train-1298,petition-sampled-s1-rtted,근로시간 단축 철회,근로시간 단축 계도기간 반대,1.0,0.0
725,1299,1299,boostcamp-sts-v1-train-1299,petition-sampled-s1-rtted,여성가족부는 폐지돼야 한다.,청소년 보호법은 폐지되어야 합니다.,0.6,0.0
726,1301,1301,boostcamp-sts-v1-train-1301,nsmc-sampled-s1-rtted,개인적으로 부천에서 고른 좋은 영화다.,부천에서 발견한 보석! 오늘 재관람.,1.6,0.0
727,1304,1304,boostcamp-sts-v1-train-1304,petition-sampled-s1-rtted,저를 구해주세요,소년법폐지해주ㅛㅔ요,0.0,0.0
728,1306,1306,boostcamp-sts-v1-train-1306,nsmc-sampled-s1-rtted,진짜 몰입감있고 재밌는데 엔딩이..ㅠㅠㅠ,말이필요없음...개잼꿀잼!!!,1.2,0.0
729,1307,1307,boostcamp-sts-v1-train-1307,petition-sampled-s1-rtted,이제 내 영혼은 비정상입니다.,성희롱의 판단은 현재 너무 주관적입니다.,0.0,0.0
730,1308,1308,boostcamp-sts-v1-train-1308,nsmc-sampled-s1-rtted,음악 영화가 아닙니다.,류 영화가 아니다.,0.8,0.0
731,1310,1310,boostcamp-sts-v1-train-1310,nsmc-sampled-s1-rtted,"""왜 시청률이 낮은지 모르겠다""는 댓글에 낚였다.",평점이 왜이렇게 높은지 모르겠네,1.6,0.0
732,1311,1311,boostcamp-sts-v1-train-1311,nsmc-sampled-s1-rtted,이창동이 아니면 영화 만들지마...,이연걸영화는 말이 필요없지...,0.0,0.0
733,1312,1312,boostcamp-sts-v1-train-1312,petition-sampled-s1-rtted,"회장님, 좀 쉬세요.",대통령님 제발 주무세요,1.8,0.0
734,1314,1314,boostcamp-sts-v1-train-1314,petition-sampled-s1-rtted,아이들이 위험합니다!,경제가 너무 불안합니다.,0.0,0.0
735,1315,1315,boostcamp-sts-v1-train-1315,nsmc-sampled-s1-rtted,최근에 본 중국영화 중 가장 인상 깊었던 영화.,지금까지 본 영화중 최악,0.4,0.0
736,1316,1316,boostcamp-sts-v1-train-1316,petition-sampled-s1-rtted,직원 5인 미만 회사에서 임의로 직원을 해고할 수 있나요?,5인 미만 사업장에도 연차휴가를 줄 수 있도록 규정 변경을 요청합니다.!,0.8,0.0
737,1317,1317,boostcamp-sts-v1-train-1317,petition-sampled-s1-rtted,The.Yeon은 누구인가?,최저임금은 누구를 위한것인가요?,0.0,0.0
738,1318,1318,boostcamp-sts-v1-train-1318,nsmc-sampled-s1-rtted,"사람들을 구하다 희생되는 소방관, 고귀한 희생 구조대.",석규형의 TV속 부활,0.0,0.0
739,1322,1322,boostcamp-sts-v1-train-1322,nsmc-sampled-s1-rtted,개봉 중! 감정 연기로 낯선 이들과의 대결!,영화 '변검' 못지않게 감동적이네요..,0.2,0.0
740,1328,1328,boostcamp-sts-v1-train-1328,slack-sampled-s1-rtted,오늘 인턴 회의가 있다고 들었습니다. 좋은 시간 보내세요~^^,가족분들과 즐거운 시간 보내세요,1.8,0.0
741,1329,1329,boostcamp-sts-v1-train-1329,petition-sampled-s1-rtted,미국의 오만함을 참을 수 없어,더이상의 차별 더 이상 참을수 없습니다.,0.5,0.0
742,1330,1330,boostcamp-sts-v1-train-1330,petition-sampled-s1-rtted,청소년을 위한 올바른 교육!,청소년에게도 교육감 투표권을 주세요!,0.4,0.0
743,1331,1331,boostcamp-sts-v1-train-1331,petition-sampled-s1-rtted,총기규제 국민투표합시다.,여성 총기소지 허가 법안을 제정해주셨으면 좋겠습니다.,1.4,0.0
744,1334,1334,boostcamp-sts-v1-train-1334,nsmc-sampled-s1-rtted,위조된 상태로 사무실로 배달된 것은 사실이 아닙니다.,비싼 돈들여 미국에서 촬영한것은 좋은데 내용이 없음.,0.0,0.0
745,1336,1336,boostcamp-sts-v1-train-1336,slack-sampled-s1-rtted,오 순정이네요 ㅋㅋ,아 얼굴이군요 ㅎㄷㄷ,0.0,0.0
746,1338,1338,boostcamp-sts-v1-train-1338,petition-sampled-s1-rtted,성폭력 처벌 강화,강력범죄 처벌 강화해주세요,1.4,0.0
747,1340,1340,boostcamp-sts-v1-train-1340,slack-sampled-s1-rtted,명예시민 수준의 지역권력을 확인할 수 있었다.,약 94%정도 동의할 수 있었습니다ㅋㅋㅋ,0.0,0.0
748,1342,1342,boostcamp-sts-v1-train-1342,nsmc-sampled-s1-rtted,"보면 볼수록 이해가 되고, 볼수록 마음에 남습니다.",그냥. 좀 많이 기억에 많이 남는 영화.,1.8,0.0
749,1344,1344,boostcamp-sts-v1-train-1344,slack-sampled-s1-rtted,누군가가 분석한 우리 회사 정보,지원해주신 분들께서 꽤 참석해주신 것 같네요,0.0,0.0
750,1345,1345,boostcamp-sts-v1-train-1345,petition-sampled-s1-rtted,한국지엠에 대한 공적자금(국가모조세) 지원에 반대합니다.,NCS에 대한 인식변화를 위한 공익광고(TV) 지원을 요청합니다,0.0,0.0
751,1348,1348,boostcamp-sts-v1-train-1348,petition-sampled-s1-rtted,병역복지관 개편이 필요하다고 생각합니다.,공교육 혁신 및 학생 투표권이 필요합니다.,0.4,0.0
752,1349,1349,boostcamp-sts-v1-train-1349,nsmc-sampled-s1-rtted,메뚜기 장면만 좋았다,연기력도 좋고 다 좋았음,0.4,0.0
753,1350,1350,boostcamp-sts-v1-train-1350,slack-sampled-s1-rtted,서핑을 해야하는데 미세먼지가 심해서 못가네요..,‘홍콩 잘 내려가시고’라고 하니..,0.0,0.0
754,1351,1351,boostcamp-sts-v1-train-1351,slack-sampled-s1-rtted,저 비건은 꿈의 나무....,저 표정은 연출은 아닙니다.... ㅋㅋㅋ,0.0,0.0
755,1353,1353,boostcamp-sts-v1-train-1353,petition-sampled-s1-rtted,국회의원&청와대... 대유행이었다!!,양심적 병역거부가 합법화되면 병역의무 다 한 사람은 비양심적인 국민인가요?,0.0,0.0
756,1355,1355,boostcamp-sts-v1-train-1355,slack-sampled-s1-rtted,정확한 한국어 발음 인식,하단 메뉴에 대한 접근성,0.0,0.0
757,1356,1356,boostcamp-sts-v1-train-1356,nsmc-sampled-s1-rtted,어느 정도 볼 수 있었지만 문제는 내용 자체가 너무 진부하다는 점이었다.,소재는 괜찮았고 유치한 장면도 봐줄만 했다.,1.8,0.0
758,1357,1357,boostcamp-sts-v1-train-1357,nsmc-sampled-s1-rtted,이태임이 받아도 받아야 하지 않나. ㅋ,성괴전쟁아님????,0.0,0.0
759,1359,1359,boostcamp-sts-v1-train-1359,petition-sampled-s1-rtted,입사 지원 시 서류 제출을 간소화합니다.,보육교사 서류 간소화하고 줄여 주세요,0.6,0.0
760,1363,1363,boostcamp-sts-v1-train-1363,nsmc-sampled-s1-rtted,던이 안타까웠어.. 한동안 잘지냈는데..,초딩 때 정말 무서웟어 ....,0.0,0.0
761,1365,1365,boostcamp-sts-v1-train-1365,slack-sampled-s1-rtted,즐거운 연휴되세요^^,오늘도 즐점하세요.^^,0.0,0.0
762,1366,1366,boostcamp-sts-v1-train-1366,slack-sampled-s1-rtted,이제 청소는 자율주행 청소기로 합니다.,빵굽는 향기가 너무 좋은 아침입니다.,0.0,0.0
763,1367,1367,boostcamp-sts-v1-train-1367,slack-sampled-s1-rtted,문자 접두어를 적용하면 채널 목록이 abc 순서로 표시되지만 아래와 같이 그룹화됩니다.,향후 새롭게 채널이 만들어지더라도 기존 prefix 중 적합한 곳에 배치되면 좋겠습니다.,1.0,0.0
764,1368,1368,boostcamp-sts-v1-train-1368,nsmc-sampled-s1-rtted,나는 이 프로그램이 정말 싫다.,내가 봐도 이 영화는 역겹고 폭력적이다.,0.4,0.0
765,1369,1369,boostcamp-sts-v1-train-1369,petition-sampled-s1-rtted,무단으로 실명을 공개한 김포 맘카페 운영진과 범죄자들을 엄중히 처벌해 주십시오.,무고죄 및 거짓으로 신고한 사람 처벌 강화 좀 해주세요,1.0,0.0
766,1370,1370,boostcamp-sts-v1-train-1370,slack-sampled-s1-rtted,연휴동안 잘 부탁드립니다!!! 기한이 지난 넷플릭스 콘텐츠 모두 즐겁게 감상하시길 바랍니다!! 헤헤,"그럼, 저희 챌린지스 팀에서 큰 역할 기대해 봅니다. !",0.0,0.0
767,1372,1372,boostcamp-sts-v1-train-1372,petition-sampled-s1-rtted,북측 구걸과 김영철의 방남을 금지하라,김영철 방남 반대 청원을 한곳으로 몰아야 합니다,2.0,0.0
768,1377,1377,boostcamp-sts-v1-train-1377,nsmc-sampled-s1-rtted,Van Damme과 Norris Atkins가 나와서 더 활발했습니다.,소넨필드와 윌 스미스의 첫 만남은 성공.,0.0,0.0
769,1378,1378,boostcamp-sts-v1-train-1378,nsmc-sampled-s1-rtted,이야기의 흐름이 다소 부자연스럽습니다.,"볼거리만 화려할 뿐, 스토리의 개연성은 전혀 신경쓰지 않은 졸작.",1.6,0.0
770,1380,1380,boostcamp-sts-v1-train-1380,nsmc-sampled-s1-rtted,반전은 거의 순수한 넌센스입니다.,"엄청난 반전이었네요,",1.2,0.0
771,1384,1384,boostcamp-sts-v1-train-1384,slack-sampled-s1-rtted,정말 너무 맛있어요.,여기 정말 가고싶..,0.0,0.0
772,1386,1386,boostcamp-sts-v1-train-1386,nsmc-sampled-s1-rtted,하지만 이번에는 우리만 고통받는 것이 아닙니다. 우리 둘이야.,평점이 괜히 높은게 아니군,0.0,0.0
773,1390,1390,boostcamp-sts-v1-train-1390,nsmc-sampled-s1-rtted,그리고 안경 쓴 애는 정말 형편없어,나도 남자지만 진짜 그 장면에 기분 겁나 더러워졌다,0.0,0.0
774,1392,1392,boostcamp-sts-v1-train-1392,slack-sampled-s1-rtted,다음에 만나서 같이 먹자~~~,담주에 또 만나요~~~ ㅋㅋ,2.0,0.0
775,1393,1393,boostcamp-sts-v1-train-1393,nsmc-sampled-s1-rtted,너 두렵 니? 이런 사랑을 하다니...,종교란 무엇인지?...진리는 있는지...,0.0,0.0
776,1394,1394,boostcamp-sts-v1-train-1394,petition-sampled-s1-rtted,낙태죄 처벌 강화,동물학대 처벌을 강화해주세요,0.8,0.0
777,1395,1395,boostcamp-sts-v1-train-1395,nsmc-sampled-s1-rtted,정말 오래된 영화라 이만 줄이겠습니다.,제임스 윌비에 꽂혀서 보게 된 영화인데 진짜 남주 마지막에 왜 숨은건지...,0.0,0.0
778,1400,1400,boostcamp-sts-v1-train-1400,nsmc-sampled-s1-rtted,아~ 답답할 뿐.. 뭐~ 싸우는 대사일뿐.. 에..,[점] 그냥 웃음만 나올뿐이고..,0.0,0.0
779,1402,1402,boostcamp-sts-v1-train-1402,slack-sampled-s1-rtted,모두 환영해주셔서 정말 감사합니다!,축하해주셔서 모두들 감사합니다!!,2.0,0.0
780,1404,1404,boostcamp-sts-v1-train-1404,nsmc-sampled-s1-rtted,말이 필요하세요? 내 인생 최고의 영화였다.,세나...무슨 말이 필요한가?,1.8,0.0
781,1405,1405,boostcamp-sts-v1-train-1405,slack-sampled-s1-rtted,오 얼굴 완벽하다,오 모양도 괜찮습니다.,0.6,0.0
782,1406,1406,boostcamp-sts-v1-train-1406,slack-sampled-s1-rtted,밖에 보이는건.. 한..한강다리인가요?! 우와!,20km 요?! 와우…!,0.0,0.0
783,1407,1407,boostcamp-sts-v1-train-1407,slack-sampled-s1-rtted,대부분 이력서 전문가를 채용하고 있습니다.,이건 강도를 조절하는 나사가 있네요.,0.0,0.0
784,1408,1408,boostcamp-sts-v1-train-1408,nsmc-sampled-s1-rtted,모든 영화를 편으로 끝내는 것이 가장 좋습니다.,별점이 낮은건 사람들의 영화보는 기준이 달라서인 듯,0.2,0.0
785,1410,1410,boostcamp-sts-v1-train-1410,nsmc-sampled-s1-rtted,"웃긴건 영상버전은 (The World of Fear)로 발매했는데, 옆은 마치 옆모습인양 공개됐다. 그래도",영화속 시대땐 공감 받고 극찬이였겠지만. 지금의 극찬은 뭘로 하는건지 도통 모르겠다.,0.0,0.0
786,1411,1411,boostcamp-sts-v1-train-1411,nsmc-sampled-s1-rtted,나는 더빙 자체를 싫어하기 때문에.,더빙판이라 그런 건지,2.0,0.0
787,1413,1413,boostcamp-sts-v1-train-1413,nsmc-sampled-s1-rtted,배꼽봐라..,자꾸 눈에선 눈물이 흘렀다...,0.0,0.0
788,1414,1414,boostcamp-sts-v1-train-1414,slack-sampled-s1-rtted,ㅎㅎ 알겠습니다..,정말 깨알같은 센스 ㅋㅋㅋ,2.0,0.0
789,1415,1415,boostcamp-sts-v1-train-1415,nsmc-sampled-s1-rtted,쓰레기네요 ㅋㅋ,완전히 깨금이홀릭이엿는뎅ㅠㅠ깨금잉,0.0,0.0
790,1419,1419,boostcamp-sts-v1-train-1419,slack-sampled-s1-rtted,앞으로도 우리의 관계가 계속될 수 있기를 바랍니다!,다음에는 해외에서 이렇게 모일 수 있으면 좋겠습니다.,0.4,0.0
791,1422,1422,boostcamp-sts-v1-train-1422,slack-sampled-s1-rtted,정말 좋은 루트인 것 같으니 한번 도전해보겠습니다!,정말 필요한 부분인 것 같습니다 !!,0.4,0.0
792,1424,1424,boostcamp-sts-v1-train-1424,nsmc-sampled-s1-rtted,오랜만에 나를 크게 웃게 만든 영화,나름 재밌었던 영화.,1.8,0.0
793,1426,1426,boostcamp-sts-v1-train-1426,petition-sampled-s1-rtted,65세 이상 고용보험,만14세만 소년법폐지요청,0.0,0.0
794,1429,1429,boostcamp-sts-v1-train-1429,nsmc-sampled-s1-rtted,영화/이드 광신자로서 이렇게 무명의 배우들만 나오는 영화는 본 적이 없다.,트포 매니아로서 트포은 정말 걸작이면서 쇼킹한 영화 다시 보고 싶다,0.2,0.0
795,1430,1430,boostcamp-sts-v1-train-1430,nsmc-sampled-s1-rtted,Pete와 Ford의 연기를 보고 있다는 뜻인가요?,헤리스포드의 연기가 정말 좋다.,0.4,0.0
796,1433,1433,boostcamp-sts-v1-train-1433,petition-sampled-s1-rtted,이재명·은수미 사퇴,이재명 은수미 정계은퇴,2.4,0.0
797,1435,1435,boostcamp-sts-v1-train-1435,petition-sampled-s1-rtted,사법부의 법관이 민주주의와 합리성에 대해 정치적으로 중립을 지킬 수 있는 제도적 장치를 마련해야 한다.,공중보건의사와 군의관 제도를 일원화 해주십시요.,0.0,0.0
798,1438,1438,boostcamp-sts-v1-train-1438,slack-sampled-s1-rtted,어디에 추가해야 합니까?,어떤 사람이 성장하는 게 좋나요,0.0,0.0
799,1439,1439,boostcamp-sts-v1-train-1439,nsmc-sampled-s1-rtted,할말은 없지만 감사합니다...,요샌 사극이라고 할 수 있을만한 것이 없네요...,0.0,0.0
